Price,Close,High,Low,Open,Volume
Ticker,CAT.BA,CAT.BA,CAT.BA,CAT.BA,CAT.BA
Date,,,,,
2020-08-13,3681.111083984375,3799.0825961815926,3639.121223710789,3799.0825961815926,445
2020-08-14,3627.6240234375,3720.101692493024,3532.6469579210157,3720.101692493024,58
2020-08-18,3666.114013671875,3666.114013671875,3499.1543626538214,3599.1302015867877,137
2020-08-19,3639.12109375,3643.120127918956,3589.1331666380493,3643.120127918956,105
2020-08-20,3656.116455078125,3738.0966435704427,3584.133850548285,3639.120562341913,96
2020-08-21,3814.577880859375,3849.069542997928,3690.1079696637275,3699.105794569437,225
2020-08-24,3839.57275390625,3999.0342444017706,3750.0943626877606,3998.03448584067,690
2020-08-25,3760.09130859375,3899.05772494433,3699.1060467420566,3899.05772494433,241
2020-08-26,3634.121826171875,3729.0988752740286,3609.1278658818346,3649.6180815517,209
2020-08-27,3598.6298828125,3729.0983366830465,3496.6545395573603,3729.0983366830465,862
2020-08-28,3655.616455078125,3669.613072163068,3550.6418269410533,3598.630228375143,68
2020-08-31,3640.12109375,3656.1172314868854,3549.143060371464,3656.1172314868854,34
2020-09-01,3686.609375,3699.1063559322033,3499.1546610169494,3499.1546610169494,106
2020-09-02,3714.10302734375,4026.027696127397,3651.118238454744,4026.027696127397,119
2020-09-03,3640.620849609375,3899.0584411579193,3605.629299496419,3899.0584411579193,160
2020-09-04,3667.113525390625,3722.100233105043,3570.136968148834,3641.1198090165367,109
2020-09-07,3550.642578125,3888.0610970936577,3550.1426988376393,3888.0610970936577,143
2020-09-08,3719.1015625,3773.0885206653224,3569.1377898185483,3654.1172610047042,191
2020-09-09,3908.055419921875,3939.0479290079784,3794.082967153624,3799.081758941705,229
2020-09-10,3909.054931640625,3974.039220785546,3794.5826069161108,3974.039220785546,1885
2020-09-11,3959.04345703125,3988.5363312692357,3851.0695445667616,3851.0695445667616,61
2020-09-14,3999.03369140625,3999.03369140625,3959.0433544921875,3979.0385229492185,79
2020-09-15,3879.562744140625,3949.045957829009,3771.5888293442877,3949.045957829009,217
