Price,Close,High,Low,Open,Volume
Ticker,VZ.BA,VZ.BA,VZ.BA,VZ.BA,VZ.BA
Date,,,,,
2020-08-10,3821.8486328125,3821.8486328125,3748.8897023220943,3782.870574057352,60
2020-08-11,3797.86279296875,3827.845920281661,3741.894288651316,3827.845920281661,570
2020-08-12,3907.301025390625,3907.301025390625,3827.8457417178906,3854.3308362754688,732
2020-08-13,3826.3466796875,3826.3466796875,3826.3466796875,3826.3466796875,30
2020-08-14,3747.890380859375,3786.8684408203126,3745.8915059895835,3786.8684408203126,93
2020-08-18,3821.34912109375,3877.317618748059,3762.8820297941597,3797.862340828103,313
2020-08-19,3864.3251953125,3897.806352442454,3777.873849290379,3897.806352442454,147
2020-08-20,3948.777587890625,3954.27449417597,3767.3796804742374,3867.8231498700884,1957
2020-08-21,3906.801513671875,3977.761582096204,3897.8065754209038,3897.8065754209038,250
2020-08-24,3976.26220703125,4031.7309898615213,3907.8007363308247,3907.8007363308247,603
2020-08-25,3878.81689453125,3976.7617684462366,3877.8174570423216,3976.7617684462366,1183
2020-08-26,3850.832763671875,3878.8170142254207,3797.8625751240916,3878.8170142254207,125
2020-08-27,3748.89013671875,3852.8316387765344,3710.911510966867,3852.8316387765344,120
2020-08-28,3717.907470703125,3747.89059546686,3687.92434593939,3697.918720860635,78
2020-08-31,3717.907470703125,3794.8641575967113,3717.907470703125,3717.907470703125,105
2020-09-01,3722.905029296875,3752.8881570496014,3722.905029296875,3722.905029296875,68
2020-09-02,3730.401123046875,3872.3212729390802,3682.927833470257,3697.9193985997154,61
2020-09-03,3762.883056640625,3797.8633772202857,3716.409202156219,3797.8633772202857,136
2020-09-04,3797.86279296875,3856.8296100174753,3714.909474069696,3717.907786800987,291
2020-09-07,3632.45556640625,3947.7780952826215,3627.958097690105,3847.83434603496,126
2020-09-08,3722.905029296875,3771.377752497116,3690.4233075647544,3691.922463952391,116
2020-09-09,3805.85791015625,3834.8415969720404,3688.424006678477,3688.424006678477,115
2020-09-10,3861.3271484375,3862.32658603254,3805.8583619127735,3805.8583619127735,365
2020-09-11,3860.327392578125,3860.327392578125,3830.3442671988773,3830.3442671988773,11
2020-09-14,3947.778076171875,3947.778076171875,3838.339671275465,3838.339671275465,27
2020-09-15,3906.801513671875,4027.733461268267,3903.3034821298306,4027.733461268267,63
2020-09-16,4044.2236328125,4117.682285231064,4017.7385404439024,4103.690160960861,80
2020-09-17,3987.755859375,4046.222956561325,3983.2583903606674,4044.7238002232143,99
2020-09-18,4100.6923828125,4107.188727069941,4007.7446880521875,4041.725565706495,135
2020-09-21,4029.732177734375,4143.1683389875625,4029.732177734375,4143.1683389875625,25
2020-09-22,4412.51708984375,4497.46928749646,4029.7324815968286,4029.7324815968286,67
2020-09-23,4507.4638671875,4507.4638671875,4316.07155442333,4497.469490541851,180
2020-09-24,4265.5986328125,4394.026332980356,4164.155741240225,4327.5637488467955,154
2020-09-25,4469.984375,4597.4126607043045,4197.637646730017,4316.0709946198995,184
2020-09-28,4348.0537109375,4497.469646987415,4255.605723749425,4497.469646987415,189
2020-09-29,4337.0595703125,4416.015142626059,4322.068005949166,4416.015142626059,86
2020-09-30,4322.56689453125,4428.007543634844,4322.56689453125,4397.524701950867,135
2020-10-01,4332.56103515625,4422.510399207937,4296.581289535576,4422.510399207937,52
2020-10-02,4515.45947265625,4522.455536469573,4329.564062759379,4329.564062759379,124
2020-10-05,4567.4287109375,4572.425897710955,4460.488913985571,4557.43433739059,444
2020-10-06,4518.45703125,4613.903314480342,4507.962937282266,4597.4125953881885,174
2020-10-07,4507.4638671875,4597.413256998337,4477.480737250554,4518.457681497714,318
2020-10-08,4537.26171875,4547.756541538165,4492.783660266825,4510.774785046536,361
2020-10-09,4667.6982421875,4669.697256423983,4437.81160499197,4537.7623168161135,182
2020-10-13,4738.6630859375,4927.5699248411465,4669.697097131407,4855.605414782614,281
2020-10-14,4886.091796875,4997.536869054925,4440.3115081553005,4997.536869054925,226
2020-10-15,5147.96142578125,5222.424706282309,4797.634179933987,4985.541518648068,430
2020-10-16,4968.0498046875,5104.982270886512,4892.587022220162,4995.5362486325575,1154
2020-10-19,4739.662109375,4977.544771127688,4614.723736605731,4977.544771127688,159
2020-10-20,4917.57568359375,4919.574698099275,4585.7392756764475,4747.659450624047,1933
2020-10-21,5108.48046875,5147.461243213167,4969.049237016362,4997.5351875855995,478
2020-10-22,5328.87158203125,5347.362461571262,5108.480288054341,5108.480288054341,582
2020-10-23,5358.857421875,5447.313801961904,5147.461666074093,5447.313801961904,317
2020-10-26,4697.68310546875,5201.434655501995,4697.68310546875,5201.434655501995,1065
2020-10-27,4777.64404296875,5013.027970190327,4647.708117113952,4947.0605001409685,423
